Date,Open,High,Low,Close,Adj Close,Volume
2021-03-25,21.15,21.200001,19.950001,21.01,21.01,12538000
2021-03-24,20.790001,22.1,20.51,20.799999,20.799999,18154000
2021-03-23,20.200001,21.27,19.85,20.299999,20.299999,13619400
2021-03-22,21.110001,21.34,20.66,20.709999,20.709999,8828200
2021-03-19,21.35,21.75,20.950001,21.49,21.49,11116200
2021-03-18,22.809999,22.85,21.190001,21.360001,21.360001,14349000
2021-03-17,22.42,23.25,22.41,23.1,23.1,6640800
2021-03-16,24.07,24.139999,22.4,22.540001,22.540001,7794200
2021-03-15,22.43,24.309999,22.389999,24.07,24.07,9870500
2021-03-12,22.74,22.99,22.1,22.780001,22.780001,5946200
2021-03-11,21.85,23.08,21.549999,23.030001,23.030001,9143500
2021-03-10,19.709999,21.49,19.5,21.49,21.49,10705300
2021-03-09,19.780001,20.110001,19.1,19.549999,19.549999,7698600
2021-03-08,19.98,21.32,19.290001,19.58,19.58,11700300
2021-03-05,19.299999,20.6,18.83,20.450001,20.450001,12011200
2021-03-04,20.23,20.99,19.309999,19.469999,19.469999,15577000
2021-03-03,20.59,20.950001,19.6,20.5,20.5,10051500
2021-03-02,21.190001,21.190001,20.24,20.74,20.74,8622000
2021-03-01,22.030001,22.309999,21.25,21.370001,21.370001,6173800
2021-02-26,22.58,22.67,21.5,21.629999,21.629999,5853300
2021-02-25,23.549999,23.74,22.209999,22.49,22.49,5701800
2021-02-24,23.01,23.77,22.76,23.610001,23.610001,7658200
2021-02-23,22.93,23.110001,22.059999,22.83,22.83,5928800
2021-02-22,23.0,23.299999,22.4,22.58,22.58,7282600
2021-02-19,23.52,24.139999,23.41,23.790001,23.790001,4628400
2021-02-18,24.200001,24.35,23.43,23.57,23.57,4715100
2021-02-17,24.219999,24.459999,23.870001,24.23,24.23,2933100
2021-02-12,23.700001,24.35,23.540001,24.139999,24.139999,4655400
2021-02-11,24.43,24.92,23.93,24.110001,24.110001,6585300
2021-02-10,25.0,25.120001,24.02,24.26,24.26,5349200
2021-02-09,25.58,25.73,24.65,25.0,25.0,7561900
2021-02-08,25.02,26.200001,24.92,25.76,25.76,8464500
2021-02-05,25.59,25.59,24.85,25.09,25.09,5639100
2021-02-04,25.25,25.68,25.049999,25.23,25.23,5617200
2021-02-03,25.370001,25.66,24.9,25.0,25.0,6128800
2021-02-02,25.35,25.700001,24.620001,25.370001,25.370001,9624500
2021-02-01,24.5,25.139999,23.92,24.82,24.82,8473200
2021-01-29,24.24,25.200001,23.440001,23.950001,23.950001,10211000
2021-01-28,23.299999,25.76,23.299999,24.610001,24.610001,24592800
2021-01-27,22.110001,23.450001,22.049999,23.030001,23.030001,8780000
2021-01-26,22.82,23.040001,22.059999,22.209999,22.209999,6414700
2021-01-22,22.040001,23.120001,21.719999,22.950001,22.950001,6524200
2021-01-21,23.129999,23.25,22.41,22.76,22.76,5807400
2021-01-20,23.459999,23.700001,22.530001,23.23,23.23,6392100
2021-01-19,24.09,24.280001,23.030001,23.24,23.24,6863200
2021-01-18,24.01,24.940001,23.58,23.790001,23.790001,8911200
2021-01-15,23.75,24.139999,23.24,23.549999,23.549999,7255600
2021-01-14,23.360001,24.5,23.360001,24.200001,24.200001,11561000
2021-01-13,24.27,24.4,23.049999,23.16,23.16,8616500
2021-01-12,23.610001,24.43,23.309999,24.280001,24.280001,7713200
2021-01-11,23.190001,23.870001,23.09,23.360001,23.360001,6619400
2021-01-08,23.75,24.049999,23.219999,23.51,23.51,6121800
2021-01-07,23.32,24.049999,23.15,23.4,23.4,6249400
2021-01-06,23.780001,24.26,23.07,23.219999,23.219999,7861400
2021-01-05,23.780001,24.360001,23.35,23.950001,23.950001,7493300
2021-01-04,25.209999,25.370001,23.629999,23.959999,23.959999,9646000
2020-12-30,24.58,25.469999,24.450001,24.940001,24.940001,7274100
2020-12-29,24.4,24.98,24.15,24.48,24.48,5420900
2020-12-28,25.24,25.299999,24.120001,24.25,24.25,6782500
2020-12-23,23.43,24.969999,23.33,24.540001,24.540001,12870100
2020-12-22,24.17,24.290001,22.860001,23.299999,23.299999,9226400
2020-12-21,22.969999,24.52,22.82,23.950001,23.950001,12945600
2020-12-18,26.219999,26.440001,25.02,25.15,25.15,9087400
2020-12-17,26.700001,26.98,26.07,26.209999,26.209999,6599000
2020-12-16,27.299999,27.360001,26.32,26.68,26.68,6847700
2020-12-15,26.48,27.190001,26.110001,27.01,27.01,8438800
2020-12-14,27.530001,27.639999,26.280001,26.48,26.48,7416000
2020-12-11,26.780001,27.559999,26.6,27.049999,27.049999,8041100
2020-12-10,27.32,27.75,26.440001,27.309999,27.309999,7964500
2020-12-09,28.18,28.5,26.889999,27.309999,27.309999,8850100
2020-12-08,28.049999,29.030001,27.540001,27.690001,27.690001,11716700
2020-12-07,27.610001,28.809999,27.5,27.940001,27.940001,16701700
2020-12-04,28.129999,28.610001,26.66,27.049999,27.049999,13061000
2020-12-03,25.6,27.83,25.530001,27.360001,27.360001,17039100
2020-12-02,24.0,25.41,23.700001,25.15,25.15,13026600
2020-12-01,24.379999,24.6,23.51,23.870001,23.870001,12504200
2020-11-30,22.9,24.77,22.860001,23.52,23.52,18679900
2020-11-27,23.309999,23.610001,22.85,22.959999,22.959999,7620400
2020-11-26,23.440001,23.66,22.82,23.24,23.24,11452500
2020-11-25,23.35,23.73,23.030001,23.559999,23.559999,8517300
2020-11-24,23.049999,23.59,22.57,23.469999,23.469999,12193000
2020-11-23,22.700001,23.26,22.4,22.709999,22.709999,11993000
2020-11-19,22.049999,23.15,21.33,23.02,23.02,17341900
2020-11-18,21.49,23.379999,21.49,21.940001,21.940001,24831200
2020-11-17,20.969999,21.66,20.52,21.280001,21.280001,11988200
2020-11-16,20.5,21.780001,19.950001,21.219999,21.219999,18755100
2020-11-13,19.34,19.98,19.110001,19.559999,19.559999,6874900
2020-11-12,19.950001,20.82,18.879999,19.059999,19.059999,13564100
2020-11-11,20.790001,21.190001,19.66,20.26,20.26,12337100
2020-11-10,20.709999,22.120001,20.450001,20.780001,20.780001,20635800
2020-11-09,20.1,21.43,19.549999,21.049999,21.049999,43680500
2020-11-06,17.120001,17.75,16.6,17.549999,17.549999,13320900
2020-11-05,16.25,17.540001,15.94,17.440001,17.440001,16168600
2020-11-04,15.82,16.17,15.35,15.87,15.87,11685900
2020-11-03,16.469999,16.52,15.38,15.62,15.62,10657500
2020-10-30,16.450001,16.6,15.54,15.69,15.69,12767700
2020-10-29,16.700001,17.01,15.4,16.610001,16.610001,19411300
2020-10-28,17.9,18.049999,16.82,16.92,16.92,13334800
2020-10-27,18.940001,19.200001,18.5,18.6,18.6,7380000
2020-10-26,19.35,19.459999,18.73,18.959999,18.959999,8358700
2020-10-23,19.629999,20.059999,19.48,19.67,19.67,5084100
2020-10-22,19.5,19.77,19.379999,19.6,19.6,7131200
2020-10-21,19.780001,19.950001,19.280001,19.41,19.41,7651800
2020-10-20,20.08,20.280001,19.459999,19.719999,19.719999,10252700
2020-10-19,19.15,20.48,19.15,19.91,19.91,15575500
2020-10-16,19.559999,19.75,18.969999,19.049999,19.049999,7072200
2020-10-15,19.0,19.77,18.84,19.530001,19.530001,7060000
2020-10-14,19.200001,20.120001,19.129999,19.620001,19.620001,10243900
2020-10-13,19.370001,19.530001,18.629999,19.16,19.16,8423100
2020-10-09,18.559999,19.77,18.41,19.110001,19.110001,13978900
2020-10-08,18.440001,18.709999,18.219999,18.51,18.51,6761000
2020-10-07,19.299999,19.42,18.139999,18.299999,18.299999,12055300
2020-10-06,17.860001,19.559999,17.84,18.950001,18.950001,24069400
2020-10-05,17.639999,17.85,17.32,17.66,17.66,6387900
2020-10-02,17.58,17.870001,17.209999,17.389999,17.389999,7573100
2020-10-01,17.700001,18.16,17.35,17.9,17.9,11659100
2020-09-30,16.51,17.379999,16.450001,17.08,17.08,10595300
2020-09-29,17.52,17.620001,16.299999,16.469999,16.469999,11797000
2020-09-28,18.24,18.690001,17.370001,17.469999,17.469999,10580800
2020-09-25,17.809999,18.049999,17.469999,17.84,17.84,7225600
2020-09-24,17.809999,18.190001,17.4,17.940001,17.940001,10305700
2020-09-23,18.32,18.549999,17.799999,17.860001,17.860001,10819900
2020-09-22,18.6,18.809999,17.940001,18.18,18.18,12239700
2020-09-21,19.49,19.639999,18.34,18.4,18.4,17146100
2020-09-18,21.07,21.280001,19.879999,20.1,20.1,13846900
2020-09-17,21.290001,21.76,20.84,21.110001,21.110001,10825400
2020-09-16,20.950001,21.91,20.719999,21.57,21.57,11385200
2020-09-15,21.450001,21.969999,20.82,20.860001,20.860001,10490000
2020-09-14,20.299999,21.299999,19.969999,21.200001,21.200001,13641300
2020-09-11,20.530001,20.9,19.530001,19.76,19.76,10592000
2020-09-10,19.84,21.030001,19.77,20.25,20.25,14647100
2020-09-09,20.879999,21.15,19.51,19.84,19.84,11413400
2020-09-08,19.51,21.02,19.209999,20.389999,20.389999,14739700
2020-09-04,19.4,20.0,19.049999,19.98,19.98,9253500
2020-09-03,18.76,19.67,18.700001,19.27,19.27,10899000
2020-09-02,18.92,19.219999,18.49,18.860001,18.860001,6481100
2020-09-01,18.41,19.030001,18.24,18.82,18.82,12889100
2020-08-31,18.549999,19.15,17.889999,17.889999,17.889999,11180400
2020-08-28,18.299999,19.0,17.98,18.98,18.98,11242200
2020-08-27,17.700001,18.4,17.549999,18.299999,18.299999,13184600
2020-08-26,17.98,18.15,17.360001,17.549999,17.549999,6328300
2020-08-25,18.559999,18.690001,17.75,18.09,18.09,7998600
2020-08-24,17.9,18.52,17.690001,18.34,18.34,9589700
2020-08-21,17.700001,18.41,17.389999,17.709999,17.709999,9596500
2020-08-20,17.200001,17.83,16.959999,17.700001,17.700001,8989500
2020-08-19,18.049999,18.33,17.65,17.75,17.75,5236800
2020-08-18,17.92,18.190001,17.549999,18.139999,18.139999,6336000
2020-08-17,18.73,18.799999,17.25,17.549999,17.549999,8064300
2020-08-14,18.299999,18.74,17.799999,18.68,18.68,7693400
2020-08-13,18.75,19.34,18.18,18.23,18.23,9850000
2020-08-12,20.0,20.370001,18.15,18.75,18.75,19668900
2020-08-11,18.32,20.15,18.309999,19.5,19.5,21335500
2020-08-10,18.0,18.360001,17.700001,17.98,17.98,7052000
2020-08-07,18.379999,18.620001,17.799999,17.969999,17.969999,7148600
2020-08-06,17.629999,18.75,17.51,18.6,18.6,8783500
2020-08-05,17.91,18.139999,17.620001,17.629999,17.629999,6897100
2020-08-04,17.52,17.98,17.26,17.65,17.65,5458600
2020-08-03,18.049999,18.17,17.59,17.629999,17.629999,5401000
2020-07-31,18.530001,18.879999,17.74,17.91,17.91,9534600
2020-07-30,18.4,19.030001,18.309999,18.549999,18.549999,7792700
2020-07-29,19.200001,19.299999,18.450001,18.450001,18.450001,7492100
2020-07-28,18.51,19.43,18.459999,19.08,19.08,7935700
2020-07-27,18.780001,18.93,18.299999,18.52,18.52,6721900
2020-07-24,18.9,18.98,18.35,18.84,18.84,8642000
2020-07-23,19.959999,20.280001,18.91,19.1,19.1,10670000
2020-07-22,20.610001,20.74,19.860001,20.0,20.0,8317100
2020-07-21,20.809999,21.280001,20.5,20.66,20.66,8319700
2020-07-20,20.9,20.950001,20.450001,20.620001,20.620001,5284800
2020-07-17,21.25,21.42,20.66,20.799999,20.799999,10268000
2020-07-16,21.57,21.870001,20.969999,21.030001,21.030001,12205900
2020-07-15,21.26,21.99,20.860001,21.950001,21.950001,19936700
2020-07-14,20.190001,20.75,19.68,20.52,20.52,11711900
2020-07-13,21.15,21.559999,20.1,20.17,20.17,13892800
2020-07-10,19.790001,21.299999,19.639999,20.9,20.9,16646800
2020-07-09,19.91,20.440001,19.530001,19.709999,19.709999,11160000
2020-07-08,20.52,20.59,19.809999,19.84,19.84,9318600
2020-07-07,19.91,20.709999,19.76,20.15,20.15,13290000
2020-07-06,20.299999,20.43,19.77,20.17,20.17,12202300
2020-07-03,18.870001,19.629999,18.6,19.559999,19.559999,7815800
2020-07-02,19.889999,19.959999,18.780001,18.870001,18.870001,12905400
2020-07-01,18.65,19.92,18.530001,19.02,19.02,20778200
2020-06-30,18.5,18.9,18.26,18.549999,18.549999,9934300
2020-06-29,18.690001,19.08,17.959999,18.799999,18.799999,14018500
2020-06-26,18.950001,19.58,18.25,18.33,18.33,14721500
2020-06-25,18.49,19.549999,17.83,19.15,19.15,30318000
2020-06-24,19.68,19.68,17.9,18.24,18.24,19848700
2020-06-23,18.42,20.08,17.66,19.9,19.9,17699500
2020-06-22,18.4,18.620001,17.52,17.950001,17.950001,11026400
2020-06-19,19.15,19.33,18.190001,18.379999,18.379999,12521100
2020-06-18,18.5,19.290001,18.34,18.66,18.66,11397600
2020-06-17,19.35,19.690001,18.299999,18.889999,18.889999,17451100
2020-06-16,21.450001,21.790001,18.940001,19.16,19.16,30083000
2020-06-15,17.0,20.200001,16.700001,19.51,19.51,31252700
2020-06-12,18.41,19.969999,18.26,18.540001,18.540001,26721300
2020-06-10,23.52,24.27,20.049999,20.24,20.24,31083900
2020-06-09,22.85,25.129999,21.57,22.4,22.4,35479000
2020-06-08,20.1,23.99,19.870001,23.99,23.99,32713400
2020-06-05,18.200001,18.93,18.110001,18.700001,18.700001,23200600
2020-06-04,17.309999,18.190001,16.719999,17.040001,17.040001,23782800
2020-06-03,16.01,17.870001,16.01,17.59,17.59,33646300
2020-06-02,13.5,15.3,13.37,15.11,15.11,29631400
2020-06-01,11.86,13.13,11.78,13.06,13.06,19637900
2020-05-29,12.09,12.18,11.64,12.03,12.03,11099100
2020-05-28,12.37,12.58,12.0,12.24,12.24,9025600
2020-05-27,12.48,12.65,11.95,12.37,12.37,8496300
2020-05-26,13.0,13.19,12.15,12.29,12.29,11545400
2020-05-25,12.8,13.09,12.44,12.6,12.6,7338500
2020-05-22,12.15,12.37,11.87,12.23,12.23,10383900
2020-05-21,12.83,13.7,12.5,12.5,12.5,18749300
2020-05-20,12.01,13.76,11.9,12.68,12.68,29244300
2020-05-19,12.3,12.84,11.35,11.65,11.65,20242600
2020-05-18,11.44,12.57,11.26,12.43,12.43,18105600
2020-05-15,10.27,11.22,10.22,10.86,10.86,16681900
2020-05-14,9.89,10.56,9.53,10.43,10.43,9921000
2020-05-13,10.21,10.35,9.72,10.07,10.07,9714000
2020-05-12,10.7,10.92,10.0,10.0,10.0,6570600
2020-05-11,10.64,10.9,10.27,10.54,10.54,5872300
2020-05-08,11.03,11.24,10.64,11.0,11.0,6818800
2020-05-07,11.95,11.95,10.74,10.75,10.75,10974800
2020-05-06,11.6,11.98,11.21,11.52,11.52,7174600
2020-05-05,11.5,11.96,11.35,11.78,11.78,7917300
2020-05-04,11.38,11.59,10.79,11.15,11.15,12725500
2020-04-30,12.87,13.1,12.23,12.4,12.4,12438800
2020-04-29,12.62,13.4,12.37,13.34,13.34,13112200
2020-04-28,11.36,12.33,11.08,12.19,12.19,10695900
2020-04-27,11.15,11.28,10.52,10.92,10.92,7200900
2020-04-24,11.9,12.02,10.55,10.67,10.67,16227400
2020-04-23,12.0,12.69,11.9,12.11,12.11,13402800
2020-04-22,12.05,12.24,11.87,11.9,11.9,6851700
2020-04-20,11.7,12.39,11.61,12.07,12.07,8218900
2020-04-17,12.25,12.36,11.8,12.0,12.0,9127900
2020-04-16,12.76,12.84,11.65,11.76,11.76,12927000
2020-04-15,11.14,12.34,10.97,12.28,12.28,12479200
2020-04-14,11.75,11.99,11.36,11.46,11.46,10820500
2020-04-13,11.3,11.89,11.14,11.45,11.45,8166000
2020-04-09,12.46,12.89,11.4,11.63,11.63,14736700
2020-04-08,10.8,12.19,10.34,11.99,11.99,15074600
2020-04-07,11.28,11.44,10.8,10.95,10.95,14581900
2020-04-06,10.46,10.77,9.8,10.15,10.15,13090800
2020-04-03,9.9,10.03,9.06,9.47,9.47,10315300
2020-04-02,10.39,11.14,9.71,10.13,10.13,15094200
2020-04-01,10.21,10.44,9.7,9.98,9.98,15959000
2020-03-31,12.45,12.69,11.25,11.37,11.37,13226500
2020-03-30,13.63,14.28,12.29,12.3,12.3,18344400
2020-03-27,11.79,14.18,11.38,12.59,12.59,24692300
2020-03-26,11.0,14.79,11.0,13.04,13.04,33369200
2020-03-25,8.2,11.25,8.2,10.94,10.94,29907100
2020-03-24,8.6,8.6,7.63,8.1,8.1,15416100
2020-03-23,7.3,7.44,6.4,6.93,6.93,14997900
2020-03-20,7.35,9.04,6.75,7.28,7.28,26967900
2020-03-19,5.54,6.93,4.81,6.25,6.25,18287600
2020-03-18,7.19,7.19,5.3,5.6,5.6,19431100
2020-03-17,8.41,8.65,7.38,7.78,7.78,18230300
2020-03-16,8.9,9.47,8.02,8.04,8.04,17498800
2020-03-13,12.15,12.21,9.54,11.17,11.17,18216100
2020-03-12,13.1,13.1,9.72,9.97,9.97,9974600
2020-03-11,17.82,18.1,14.6,15.65,15.65,11844100
2020-03-10,18.860001,19.620001,17.07,18.32,18.32,11597600
2020-03-09,19.5,19.66,17.360001,17.379999,17.379999,7560100
2020-03-06,18.1,21.719999,18.1,21.049999,21.049999,14833900
2020-03-05,24.200001,24.4,19.82,20.65,20.65,13712100
2020-03-04,26.0,26.209999,24.719999,24.809999,24.809999,9269800
2020-03-03,26.379999,26.780001,24.75,25.120001,25.120001,8695300
2020-03-02,25.6,27.0,24.92,26.110001,26.110001,8434200
2020-02-28,25.74,26.74,24.620001,25.6,25.6,8269600
2020-02-27,28.1,28.469999,26.4,26.4,26.4,10723600
2020-02-26,31.200001,31.49,28.35,28.98,28.98,6539600
2020-02-21,34.209999,34.439999,33.439999,33.82,33.82,2841900
2020-02-20,36.5,36.77,34.240002,34.799999,34.799999,6200100
2020-02-19,35.919998,36.349998,35.68,36.349998,36.349998,1937500
2020-02-18,35.959999,36.25,35.07,35.869999,35.869999,2555300
2020-02-17,36.049999,36.509998,35.84,36.389999,36.389999,2132700
2020-02-14,35.669998,36.18,35.439999,36.0,36.0,2414100
2020-02-13,35.599998,36.080002,35.169998,35.400002,35.400002,2359300
2020-02-12,36.5,36.849998,35.490002,36.299999,36.299999,4318400
2020-02-11,34.299999,36.380001,34.290001,36.200001,36.200001,3383800
2020-02-10,34.599998,34.799999,33.700001,34.16,34.16,3640500
2020-02-07,35.450001,35.880001,34.240002,34.459999,34.459999,3369800
2020-02-06,36.389999,36.860001,35.540001,35.75,35.75,4277100
2020-02-05,35.849998,36.349998,35.330002,36.189999,36.189999,3145700
2020-02-04,35.490002,36.25,35.099998,35.16,35.16,3644900
2020-02-03,34.049999,35.23,33.32,34.349998,34.349998,3807200
2020-01-31,34.099998,34.919998,33.939999,34.25,34.25,3664900
2020-01-30,34.200001,35.209999,33.209999,35.040001,35.040001,6859700
2020-01-29,36.459999,36.830002,34.939999,34.939999,34.939999,4150600
2020-01-28,36.0,36.830002,35.400002,36.189999,36.189999,6342400
2020-01-27,36.400002,36.630001,35.23,35.299999,35.299999,6453300
2020-01-24,39.209999,39.259998,37.27,37.82,37.82,5773500
2020-01-23,36.66,39.169998,36.439999,39.049999,39.049999,6248800
2020-01-22,36.98,37.900002,36.32,37.18,37.18,5323500
2020-01-21,37.799999,37.799999,36.150002,36.68,36.68,3322000
2020-01-20,37.740002,37.919998,37.25,37.799999,37.799999,1518400
2020-01-17,36.98,37.93,36.830002,37.93,37.93,3018300
2020-01-16,37.240002,37.490002,36.400002,36.639999,36.639999,2737400
2020-01-15,37.849998,37.990002,36.720001,36.970001,36.970001,3416200
2020-01-14,37.990002,38.389999,37.549999,37.990002,37.990002,3268200
2020-01-13,37.209999,38.200001,37.200001,38.0,38.0,4686100
2020-01-10,36.73,37.5,36.700001,37.240002,37.240002,4187300
2020-01-09,36.049999,36.900002,35.98,36.650002,36.650002,4692400
2020-01-08,34.610001,36.299999,34.610001,35.810001,35.810001,7156200
2020-01-07,34.650002,34.84,34.209999,34.450001,34.450001,3310300
2020-01-06,35.5,35.5,34.200001,34.25,34.25,6271300
2020-01-03,36.0,36.450001,35.59,35.900002,35.900002,4342600
2020-01-02,36.68,37.240002,36.599998,37.169998,37.169998,2319400
